,CodigoDistribuidor,Mes,CodigoFecha,Ventas,Ventas_acumuladas,Ventas_last_1,Ventas_acumuladas_last_1,Ventas_last_2,Ventas_acumuladas_last_2,Ventas_last_3,Ventas_acumuladas_last_3,Ventas_last_4,Ventas_acumuladas_last_4,Ventas_last_5,Ventas_acumuladas_last_5,Ventas_last_6,Ventas_acumuladas_last_6,Ventas_last_7,Ventas_acumuladas_last_7,Day
12161,LIMA.01.237496,6,2020-06-22,92929.4078,1406460.6112,81952.2881,1313531.2034,66892.8989,1231578.9153,79061.3397,1164686.0164,76113.3053,1085624.6767000002,64362.5775,1009511.3714000001,75943.8146,945148.7939,100381.9492,869204.9793,22
12162,LIMA.01.237496,6,2020-06-23,69184.365,1475644.9762,92929.4078,1406460.6112,81952.2881,1313531.2034,66892.8989,1231578.9153,79061.3397,1164686.0164,76113.3053,1085624.6767000002,64362.5775,1009511.3714000001,75943.8146,945148.7939,23
12163,LIMA.01.237496,6,2020-06-24,68773.3062,1544418.2824,69184.365,1475644.9762,92929.4078,1406460.6112,81952.2881,1313531.2034,66892.8989,1231578.9153,79061.3397,1164686.0164,76113.3053,1085624.6767000002,64362.5775,1009511.3714000001,24
12164,LIMA.01.237496,6,2020-06-25,74108.6954,1618526.9778,68773.3062,1544418.2824,69184.365,1475644.9762,92929.4078,1406460.6112,81952.2881,1313531.2034,66892.8989,1231578.9153,79061.3397,1164686.0164,76113.3053,1085624.6767000002,25
12165,LIMA.01.237496,6,2020-06-26,71772.9662,1690299.944,74108.6954,1618526.9778,68773.3062,1544418.2824,69184.365,1475644.9762,92929.4078,1406460.6112,81952.2881,1313531.2034,66892.8989,1231578.9153,79061.3397,1164686.0164,26
12166,LIMA.01.237496,6,2020-06-27,62384.7635,1752684.7075,71772.9662,1690299.944,74108.6954,1618526.9778,68773.3062,1544418.2824,69184.365,1475644.9762,92929.4078,1406460.6112,81952.2881,1313531.2034,66892.8989,1231578.9153,27
12167,LIMA.01.237496,6,2020-06-29,56603.729,1809288.4365,62384.7635,1752684.7075,71772.9662,1690299.944,74108.6954,1618526.9778,68773.3062,1544418.2824,69184.365,1475644.9762,92929.4078,1406460.6112,81952.2881,1313531.2034,29
12168,LIMA.01.237496,6,2020-06-30,383806.781,2193095.2175000003,56603.729,1809288.4365,62384.7635,1752684.7075,71772.9662,1690299.944,74108.6954,1618526.9778,68773.3062,1544418.2824,69184.365,1475644.9762,92929.4078,1406460.6112,30
12169,LIMA.01.237496,7,2020-07-01,84700.1198,84700.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12170,LIMA.01.237496,7,2020-07-02,81077.136,165777.25579999998,84700.1198,84700.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12171,LIMA.01.237496,7,2020-07-03,82579.1699,248356.42569999996,81077.136,165777.25579999998,84700.1198,84700.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12172,LIMA.01.237496,7,2020-07-04,62581.9668,310938.39249999996,82579.1699,248356.42569999996,81077.136,165777.25579999998,84700.1198,84700.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12173,LIMA.01.237496,7,2020-07-06,40966.6955,351905.088,62581.9668,310938.39249999996,82579.1699,248356.42569999996,81077.136,165777.25579999998,84700.1198,84700.1198,0.0,0.0,0.0,0.0,0.0,0.0,6
12174,LIMA.01.237496,7,2020-07-07,49259.5604,401164.6484,40966.6955,351905.088,62581.9668,310938.39249999996,82579.1699,248356.42569999996,81077.136,165777.25579999998,84700.1198,84700.1198,0.0,0.0,0.0,0.0,7
12175,LIMA.01.237496,7,2020-07-08,71835.2555,472999.90390000003,49259.5604,401164.6484,40966.6955,351905.088,62581.9668,310938.39249999996,82579.1699,248356.42569999996,81077.136,165777.25579999998,84700.1198,84700.1198,0.0,0.0,8
12176,LIMA.01.237496,7,2020-07-09,84376.009,557375.9129,71835.2555,472999.90390000003,49259.5604,401164.6484,40966.6955,351905.088,62581.9668,310938.39249999996,82579.1699,248356.42569999996,81077.136,165777.25579999998,84700.1198,84700.1198,9
12177,LIMA.01.237496,7,2020-07-10,61689.2377,619065.1506,84376.009,557375.9129,71835.2555,472999.90390000003,49259.5604,401164.6484,40966.6955,351905.088,62581.9668,310938.39249999996,82579.1699,248356.42569999996,81077.136,165777.25579999998,10
12178,LIMA.01.237496,7,2020-07-11,88567.9665,707633.1171,61689.2377,619065.1506,84376.009,557375.9129,71835.2555,472999.90390000003,49259.5604,401164.6484,40966.6955,351905.088,62581.9668,310938.39249999996,82579.1699,248356.42569999996,11
12179,LIMA.01.237496,7,2020-07-13,48028.9836,755662.1007000001,88567.9665,707633.1171,61689.2377,619065.1506,84376.009,557375.9129,71835.2555,472999.90390000003,49259.5604,401164.6484,40966.6955,351905.088,62581.9668,310938.39249999996,13
12180,LIMA.01.237496,7,2020-07-14,76048.0345,831710.1352,48028.9836,755662.1007000001,88567.9665,707633.1171,61689.2377,619065.1506,84376.009,557375.9129,71835.2555,472999.90390000003,49259.5604,401164.6484,40966.6955,351905.088,14
12181,LIMA.01.237496,7,2020-07-15,64926.8482,896636.9834,76048.0345,831710.1352,48028.9836,755662.1007000001,88567.9665,707633.1171,61689.2377,619065.1506,84376.009,557375.9129,71835.2555,472999.90390000003,49259.5604,401164.6484,15
12182,LIMA.01.237496,7,2020-07-16,56245.7213,952882.7047,64926.8482,896636.9834,76048.0345,831710.1352,48028.9836,755662.1007000001,88567.9665,707633.1171,61689.2377,619065.1506,84376.009,557375.9129,71835.2555,472999.90390000003,16
12183,LIMA.01.237496,7,2020-07-17,31487.4155,984370.1202,56245.7213,952882.7047,64926.8482,896636.9834,76048.0345,831710.1352,48028.9836,755662.1007000001,88567.9665,707633.1171,61689.2377,619065.1506,84376.009,557375.9129,17
12184,LIMA.01.237496,7,2020-07-18,56038.8313,1040408.9515,31487.4155,984370.1202,56245.7213,952882.7047,64926.8482,896636.9834,76048.0345,831710.1352,48028.9836,755662.1007000001,88567.9665,707633.1171,61689.2377,619065.1506,18
12185,LIMA.01.237496,7,2020-07-20,49885.331,1090294.2825,56038.8313,1040408.9515,31487.4155,984370.1202,56245.7213,952882.7047,64926.8482,896636.9834,76048.0345,831710.1352,48028.9836,755662.1007000001,88567.9665,707633.1171,20
12186,LIMA.01.237496,7,2020-07-21,57437.6534,1147731.9359,49885.331,1090294.2825,56038.8313,1040408.9515,31487.4155,984370.1202,56245.7213,952882.7047,64926.8482,896636.9834,76048.0345,831710.1352,48028.9836,755662.1007000001,21
12187,LIMA.01.237496,7,2020-07-22,45759.4493,1193491.3852,57437.6534,1147731.9359,49885.331,1090294.2825,56038.8313,1040408.9515,31487.4155,984370.1202,56245.7213,952882.7047,64926.8482,896636.9834,76048.0345,831710.1352,22
12188,LIMA.01.237496,7,2020-07-23,56776.9586,1250268.3438,45759.4493,1193491.3852,57437.6534,1147731.9359,49885.331,1090294.2825,56038.8313,1040408.9515,31487.4155,984370.1202,56245.7213,952882.7047,64926.8482,896636.9834,23
12189,LIMA.01.237496,7,2020-07-24,56973.6443,1307241.9881,56776.9586,1250268.3438,45759.4493,1193491.3852,57437.6534,1147731.9359,49885.331,1090294.2825,56038.8313,1040408.9515,31487.4155,984370.1202,56245.7213,952882.7047,24
12190,LIMA.01.237496,7,2020-07-25,47864.2378,1355106.2259,56973.6443,1307241.9881,56776.9586,1250268.3438,45759.4493,1193491.3852,57437.6534,1147731.9359,49885.331,1090294.2825,56038.8313,1040408.9515,31487.4155,984370.1202,25
12191,LIMA.01.237496,7,2020-07-27,44094.8054,1399201.0313,47864.2378,1355106.2259,56973.6443,1307241.9881,56776.9586,1250268.3438,45759.4493,1193491.3852,57437.6534,1147731.9359,49885.331,1090294.2825,56038.8313,1040408.9515,27
12192,LIMA.01.237496,7,2020-07-29,57284.2292,1456485.2604999999,44094.8054,1399201.0313,47864.2378,1355106.2259,56973.6443,1307241.9881,56776.9586,1250268.3438,45759.4493,1193491.3852,57437.6534,1147731.9359,49885.331,1090294.2825,29
12193,LIMA.01.237496,7,2020-07-30,57938.7379,1514423.9984,57284.2292,1456485.2604999999,44094.8054,1399201.0313,47864.2378,1355106.2259,56973.6443,1307241.9881,56776.9586,1250268.3438,45759.4493,1193491.3852,57437.6534,1147731.9359,30
12194,LIMA.01.237496,7,2020-07-31,130344.7882,1644768.7866,57938.7379,1514423.9984,57284.2292,1456485.2604999999,44094.8054,1399201.0313,47864.2378,1355106.2259,56973.6443,1307241.9881,56776.9586,1250268.3438,45759.4493,1193491.3852,31
12195,LIMA.01.237496,8,2020-08-01,93552.2554,93552.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12196,LIMA.01.237496,8,2020-08-03,41130.1612,134682.4166,93552.2554,93552.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12197,LIMA.01.237496,8,2020-08-04,51676.0593,186358.4759,41130.1612,134682.4166,93552.2554,93552.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12198,LIMA.01.237496,8,2020-08-05,53685.7631,240044.239,51676.0593,186358.4759,41130.1612,134682.4166,93552.2554,93552.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
12199,LIMA.01.237496,8,2020-08-06,74465.7473,314509.9863,53685.7631,240044.239,51676.0593,186358.4759,41130.1612,134682.4166,93552.2554,93552.2554,0.0,0.0,0.0,0.0,0.0,0.0,6
12200,LIMA.01.237496,8,2020-08-07,76051.4244,390561.4107,74465.7473,314509.9863,53685.7631,240044.239,51676.0593,186358.4759,41130.1612,134682.4166,93552.2554,93552.2554,0.0,0.0,0.0,0.0,7
12201,LIMA.01.237496,8,2020-08-08,92101.6539,482663.06460000004,76051.4244,390561.4107,74465.7473,314509.9863,53685.7631,240044.239,51676.0593,186358.4759,41130.1612,134682.4166,93552.2554,93552.2554,0.0,0.0,8
12202,LIMA.01.237496,8,2020-08-10,66826.9494,549490.0140000001,92101.6539,482663.06460000004,76051.4244,390561.4107,74465.7473,314509.9863,53685.7631,240044.239,51676.0593,186358.4759,41130.1612,134682.4166,93552.2554,93552.2554,10
12203,LIMA.01.237496,8,2020-08-11,82292.8063,631782.8203,66826.9494,549490.0140000001,92101.6539,482663.06460000004,76051.4244,390561.4107,74465.7473,314509.9863,53685.7631,240044.239,51676.0593,186358.4759,41130.1612,134682.4166,11
12204,LIMA.01.237496,8,2020-08-12,50885.0855,682667.9058000001,82292.8063,631782.8203,66826.9494,549490.0140000001,92101.6539,482663.06460000004,76051.4244,390561.4107,74465.7473,314509.9863,53685.7631,240044.239,51676.0593,186358.4759,12
12205,LIMA.01.237496,8,2020-08-13,46151.3573,728819.2631000001,50885.0855,682667.9058000001,82292.8063,631782.8203,66826.9494,549490.0140000001,92101.6539,482663.06460000004,76051.4244,390561.4107,74465.7473,314509.9863,53685.7631,240044.239,13
12206,LIMA.01.237496,8,2020-08-14,44635.2548,773454.5179000001,46151.3573,728819.2631000001,50885.0855,682667.9058000001,82292.8063,631782.8203,66826.9494,549490.0140000001,92101.6539,482663.06460000004,76051.4244,390561.4107,74465.7473,314509.9863,14
12207,LIMA.01.237496,8,2020-08-15,51349.6105,824804.1284,44635.2548,773454.5179000001,46151.3573,728819.2631000001,50885.0855,682667.9058000001,82292.8063,631782.8203,66826.9494,549490.0140000001,92101.6539,482663.06460000004,76051.4244,390561.4107,15
12208,LIMA.01.237496,8,2020-08-17,59020.1697,883824.2981,51349.6105,824804.1284,44635.2548,773454.5179000001,46151.3573,728819.2631000001,50885.0855,682667.9058000001,82292.8063,631782.8203,66826.9494,549490.0140000001,92101.6539,482663.06460000004,17
12209,LIMA.01.237496,8,2020-08-18,42505.0171,926329.3152000001,59020.1697,883824.2981,51349.6105,824804.1284,44635.2548,773454.5179000001,46151.3573,728819.2631000001,50885.0855,682667.9058000001,82292.8063,631782.8203,66826.9494,549490.0140000001,18
12210,LIMA.01.237496,8,2020-08-19,73561.103,999890.4182000001,42505.0171,926329.3152000001,59020.1697,883824.2981,51349.6105,824804.1284,44635.2548,773454.5179000001,46151.3573,728819.2631000001,50885.0855,682667.9058000001,82292.8063,631782.8203,19
12211,LIMA.01.237496,8,2020-08-20,42921.1697,1042811.5879,73561.103,999890.4182000001,42505.0171,926329.3152000001,59020.1697,883824.2981,51349.6105,824804.1284,44635.2548,773454.5179000001,46151.3573,728819.2631000001,50885.0855,682667.9058000001,20
12212,LIMA.01.237496,8,2020-08-21,57996.1019,1100807.6898,42921.1697,1042811.5879,73561.103,999890.4182000001,42505.0171,926329.3152000001,59020.1697,883824.2981,51349.6105,824804.1284,44635.2548,773454.5179000001,46151.3573,728819.2631000001,21
12213,LIMA.01.237496,8,2020-08-22,59888.1021,1160695.7919,57996.1019,1100807.6898,42921.1697,1042811.5879,73561.103,999890.4182000001,42505.0171,926329.3152000001,59020.1697,883824.2981,51349.6105,824804.1284,44635.2548,773454.5179000001,22
12214,LIMA.01.237496,8,2020-08-24,35840.5936,1196536.3855,59888.1021,1160695.7919,57996.1019,1100807.6898,42921.1697,1042811.5879,73561.103,999890.4182000001,42505.0171,926329.3152000001,59020.1697,883824.2981,51349.6105,824804.1284,24
12215,LIMA.01.237496,8,2020-08-25,33495.7632,1230032.1487,35840.5936,1196536.3855,59888.1021,1160695.7919,57996.1019,1100807.6898,42921.1697,1042811.5879,73561.103,999890.4182000001,42505.0171,926329.3152000001,59020.1697,883824.2981,25
12216,LIMA.01.237496,8,2020-08-26,46988.5088,1277020.6575,33495.7632,1230032.1487,35840.5936,1196536.3855,59888.1021,1160695.7919,57996.1019,1100807.6898,42921.1697,1042811.5879,73561.103,999890.4182000001,42505.0171,926329.3152000001,26
12217,LIMA.01.237496,8,2020-08-27,67370.0343,1344390.6918,46988.5088,1277020.6575,33495.7632,1230032.1487,35840.5936,1196536.3855,59888.1021,1160695.7919,57996.1019,1100807.6898,42921.1697,1042811.5879,73561.103,999890.4182000001,27
12218,LIMA.01.237496,8,2020-08-28,97397.4065,1441788.0983,67370.0343,1344390.6918,46988.5088,1277020.6575,33495.7632,1230032.1487,35840.5936,1196536.3855,59888.1021,1160695.7919,57996.1019,1100807.6898,42921.1697,1042811.5879,28
12219,LIMA.01.237496,8,2020-08-29,53618.9497,1495407.048,97397.4065,1441788.0983,67370.0343,1344390.6918,46988.5088,1277020.6575,33495.7632,1230032.1487,35840.5936,1196536.3855,59888.1021,1160695.7919,57996.1019,1100807.6898,29
12220,LIMA.01.237496,8,2020-08-31,66570.6615,1561977.7094999999,53618.9497,1495407.048,97397.4065,1441788.0983,67370.0343,1344390.6918,46988.5088,1277020.6575,33495.7632,1230032.1487,35840.5936,1196536.3855,59888.1021,1160695.7919,31
12221,LIMA.01.237496,9,2020-09-01,37383.7634,37383.7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12222,LIMA.01.237496,9,2020-09-02,60791.102,98174.86540000001,37383.7634,37383.7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12223,LIMA.01.237496,9,2020-09-03,43409.5937,141584.4591,60791.102,98174.86540000001,37383.7634,37383.7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12224,LIMA.01.237496,9,2020-09-04,46138.8477,187723.30680000002,43409.5937,141584.4591,60791.102,98174.86540000001,37383.7634,37383.7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12225,LIMA.01.237496,9,2020-09-05,58388.6111,246111.91790000003,46138.8477,187723.30680000002,43409.5937,141584.4591,60791.102,98174.86540000001,37383.7634,37383.7634,0.0,0.0,0.0,0.0,0.0,0.0,5
12226,LIMA.01.237496,9,2020-09-07,45726.0171,291837.93500000006,58388.6111,246111.91790000003,46138.8477,187723.30680000002,43409.5937,141584.4591,60791.102,98174.86540000001,37383.7634,37383.7634,0.0,0.0,0.0,0.0,7
12227,LIMA.01.237496,9,2020-09-08,47762.7807,339600.71570000006,45726.0171,291837.93500000006,58388.6111,246111.91790000003,46138.8477,187723.30680000002,43409.5937,141584.4591,60791.102,98174.86540000001,37383.7634,37383.7634,0.0,0.0,8
12228,LIMA.01.237496,9,2020-09-09,54525.9834,394126.6991000001,47762.7807,339600.71570000006,45726.0171,291837.93500000006,58388.6111,246111.91790000003,46138.8477,187723.30680000002,43409.5937,141584.4591,60791.102,98174.86540000001,37383.7634,37383.7634,9
12229,LIMA.01.237496,9,2020-09-10,58384.8653,452511.5644000001,54525.9834,394126.6991000001,47762.7807,339600.71570000006,45726.0171,291837.93500000006,58388.6111,246111.91790000003,46138.8477,187723.30680000002,43409.5937,141584.4591,60791.102,98174.86540000001,10
12230,LIMA.01.237496,9,2020-09-11,77498.8141,530010.3785000001,58384.8653,452511.5644000001,54525.9834,394126.6991000001,47762.7807,339600.71570000006,45726.0171,291837.93500000006,58388.6111,246111.91790000003,46138.8477,187723.30680000002,43409.5937,141584.4591,11
12231,LIMA.01.237496,9,2020-09-12,61734.6451,591745.0236000001,77498.8141,530010.3785000001,58384.8653,452511.5644000001,54525.9834,394126.6991000001,47762.7807,339600.71570000006,45726.0171,291837.93500000006,58388.6111,246111.91790000003,46138.8477,187723.30680000002,12
12232,LIMA.01.237496,9,2020-09-14,49724.1526,641469.1762000001,61734.6451,591745.0236000001,77498.8141,530010.3785000001,58384.8653,452511.5644000001,54525.9834,394126.6991000001,47762.7807,339600.71570000006,45726.0171,291837.93500000006,58388.6111,246111.91790000003,14
12233,LIMA.01.237496,9,2020-09-15,62856.8479,704326.0241000002,49724.1526,641469.1762000001,61734.6451,591745.0236000001,77498.8141,530010.3785000001,58384.8653,452511.5644000001,54525.9834,394126.6991000001,47762.7807,339600.71570000006,45726.0171,291837.93500000006,15
12234,LIMA.01.237496,9,2020-09-16,73926.9836,778253.0077000002,62856.8479,704326.0241000002,49724.1526,641469.1762000001,61734.6451,591745.0236000001,77498.8141,530010.3785000001,58384.8653,452511.5644000001,54525.9834,394126.6991000001,47762.7807,339600.71570000006,16
12235,LIMA.01.237496,9,2020-09-17,74473.9498,852726.9575000003,73926.9836,778253.0077000002,62856.8479,704326.0241000002,49724.1526,641469.1762000001,61734.6451,591745.0236000001,77498.8141,530010.3785000001,58384.8653,452511.5644000001,54525.9834,394126.6991000001,17
12236,LIMA.01.237496,9,2020-09-18,63535.8473,916262.8048000003,74473.9498,852726.9575000003,73926.9836,778253.0077000002,62856.8479,704326.0241000002,49724.1526,641469.1762000001,61734.6451,591745.0236000001,77498.8141,530010.3785000001,58384.8653,452511.5644000001,18
12237,LIMA.01.237496,9,2020-09-19,58677.7287,974940.5335000003,63535.8473,916262.8048000003,74473.9498,852726.9575000003,73926.9836,778253.0077000002,62856.8479,704326.0241000002,49724.1526,641469.1762000001,61734.6451,591745.0236000001,77498.8141,530010.3785000001,19
12238,LIMA.01.237496,9,2020-09-21,34975.339,1009915.8725000003,58677.7287,974940.5335000003,63535.8473,916262.8048000003,74473.9498,852726.9575000003,73926.9836,778253.0077000002,62856.8479,704326.0241000002,49724.1526,641469.1762000001,61734.6451,591745.0236000001,21
12239,LIMA.01.237496,9,2020-09-22,33742.0682,1043657.9407000003,34975.339,1009915.8725000003,58677.7287,974940.5335000003,63535.8473,916262.8048000003,74473.9498,852726.9575000003,73926.9836,778253.0077000002,62856.8479,704326.0241000002,49724.1526,641469.1762000001,22
12240,LIMA.01.237496,9,2020-09-23,53904.0679,1097562.0086000003,33742.0682,1043657.9407000003,34975.339,1009915.8725000003,58677.7287,974940.5335000003,63535.8473,916262.8048000003,74473.9498,852726.9575000003,73926.9836,778253.0077000002,62856.8479,704326.0241000002,23
12241,LIMA.01.237496,9,2020-09-24,49374.5424,1146936.5510000002,53904.0679,1097562.0086000003,33742.0682,1043657.9407000003,34975.339,1009915.8725000003,58677.7287,974940.5335000003,63535.8473,916262.8048000003,74473.9498,852726.9575000003,73926.9836,778253.0077000002,24
12242,LIMA.01.237496,9,2020-09-25,45375.322,1192311.8730000001,49374.5424,1146936.5510000002,53904.0679,1097562.0086000003,33742.0682,1043657.9407000003,34975.339,1009915.8725000003,58677.7287,974940.5335000003,63535.8473,916262.8048000003,74473.9498,852726.9575000003,25
12243,LIMA.01.237496,9,2020-09-26,56233.0678,1248544.9408000002,45375.322,1192311.8730000001,49374.5424,1146936.5510000002,53904.0679,1097562.0086000003,33742.0682,1043657.9407000003,34975.339,1009915.8725000003,58677.7287,974940.5335000003,63535.8473,916262.8048000003,26
12244,LIMA.01.237496,9,2020-09-28,22634.6446,1271179.5854000002,56233.0678,1248544.9408000002,45375.322,1192311.8730000001,49374.5424,1146936.5510000002,53904.0679,1097562.0086000003,33742.0682,1043657.9407000003,34975.339,1009915.8725000003,58677.7287,974940.5335000003,28
12245,LIMA.01.237496,9,2020-09-29,27379.1863,1298558.7717000002,22634.6446,1271179.5854000002,56233.0678,1248544.9408000002,45375.322,1192311.8730000001,49374.5424,1146936.5510000002,53904.0679,1097562.0086000003,33742.0682,1043657.9407000003,34975.339,1009915.8725000003,29
12246,LIMA.01.237496,9,2020-09-30,41446.9833,1340005.7550000001,27379.1863,1298558.7717000002,22634.6446,1271179.5854000002,56233.0678,1248544.9408000002,45375.322,1192311.8730000001,49374.5424,1146936.5510000002,53904.0679,1097562.0086000003,33742.0682,1043657.9407000003,30
12247,LIMA.01.237496,10,2020-10-01,49825.1871,49825.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12248,LIMA.01.237496,10,2020-10-02,61460.4238,111285.6109,49825.1871,49825.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12249,LIMA.01.237496,10,2020-10-03,43931.0513,155216.6622,61460.4238,111285.6109,49825.1871,49825.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12250,LIMA.01.237496,10,2020-10-05,21262.712,176479.3742,43931.0513,155216.6622,61460.4238,111285.6109,49825.1871,49825.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
12251,LIMA.01.237496,10,2020-10-07,47599.7795,224079.1537,21262.712,176479.3742,43931.0513,155216.6622,61460.4238,111285.6109,49825.1871,49825.1871,0.0,0.0,0.0,0.0,0.0,0.0,7
12252,LIMA.01.237496,10,2020-10-08,67696.4246,291775.5783,47599.7795,224079.1537,21262.712,176479.3742,43931.0513,155216.6622,61460.4238,111285.6109,49825.1871,49825.1871,0.0,0.0,0.0,0.0,8
12253,LIMA.01.237496,10,2020-10-09,56714.9156,348490.4939,67696.4246,291775.5783,47599.7795,224079.1537,21262.712,176479.3742,43931.0513,155216.6622,61460.4238,111285.6109,49825.1871,49825.1871,0.0,0.0,9
12254,LIMA.01.237496,10,2020-10-10,46454.068,394944.5619,56714.9156,348490.4939,67696.4246,291775.5783,47599.7795,224079.1537,21262.712,176479.3742,43931.0513,155216.6622,61460.4238,111285.6109,49825.1871,49825.1871,10
12255,LIMA.01.237496,10,2020-10-12,31914.4068,426858.96869999997,46454.068,394944.5619,56714.9156,348490.4939,67696.4246,291775.5783,47599.7795,224079.1537,21262.712,176479.3742,43931.0513,155216.6622,61460.4238,111285.6109,12
12256,LIMA.01.237496,10,2020-10-13,50430.0846,477289.05329999997,31914.4068,426858.96869999997,46454.068,394944.5619,56714.9156,348490.4939,67696.4246,291775.5783,47599.7795,224079.1537,21262.712,176479.3742,43931.0513,155216.6622,13
12257,LIMA.01.237496,10,2020-10-14,37116.1865,514405.2398,50430.0846,477289.05329999997,31914.4068,426858.96869999997,46454.068,394944.5619,56714.9156,348490.4939,67696.4246,291775.5783,47599.7795,224079.1537,21262.712,176479.3742,14
12258,LIMA.01.237496,10,2020-10-15,28613.0679,543018.3077,37116.1865,514405.2398,50430.0846,477289.05329999997,31914.4068,426858.96869999997,46454.068,394944.5619,56714.9156,348490.4939,67696.4246,291775.5783,47599.7795,224079.1537,15
12259,LIMA.01.237496,10,2020-10-16,30243.2203,573261.528,28613.0679,543018.3077,37116.1865,514405.2398,50430.0846,477289.05329999997,31914.4068,426858.96869999997,46454.068,394944.5619,56714.9156,348490.4939,67696.4246,291775.5783,16
12260,LIMA.01.237496,10,2020-10-17,44203.9321,617465.4601,30243.2203,573261.528,28613.0679,543018.3077,37116.1865,514405.2398,50430.0846,477289.05329999997,31914.4068,426858.96869999997,46454.068,394944.5619,56714.9156,348490.4939,17
12261,LIMA.01.237496,10,2020-10-19,40334.9493,657800.4094,44203.9321,617465.4601,30243.2203,573261.528,28613.0679,543018.3077,37116.1865,514405.2398,50430.0846,477289.05329999997,31914.4068,426858.96869999997,46454.068,394944.5619,19
12262,LIMA.01.237496,10,2020-10-20,53953.5934,711754.0028,40334.9493,657800.4094,44203.9321,617465.4601,30243.2203,573261.528,28613.0679,543018.3077,37116.1865,514405.2398,50430.0846,477289.05329999997,31914.4068,426858.96869999997,20
12263,LIMA.01.237496,10,2020-10-21,35201.7962,746955.799,53953.5934,711754.0028,40334.9493,657800.4094,44203.9321,617465.4601,30243.2203,573261.528,28613.0679,543018.3077,37116.1865,514405.2398,50430.0846,477289.05329999997,21
12264,LIMA.01.237496,10,2020-10-22,44345.2541,791301.0531,35201.7962,746955.799,53953.5934,711754.0028,40334.9493,657800.4094,44203.9321,617465.4601,30243.2203,573261.528,28613.0679,543018.3077,37116.1865,514405.2398,22
12265,LIMA.01.237496,10,2020-10-23,50051.3559,841352.409,44345.2541,791301.0531,35201.7962,746955.799,53953.5934,711754.0028,40334.9493,657800.4094,44203.9321,617465.4601,30243.2203,573261.528,28613.0679,543018.3077,23
12266,LIMA.01.237496,10,2020-10-24,49665.5085,891017.9175,50051.3559,841352.409,44345.2541,791301.0531,35201.7962,746955.799,53953.5934,711754.0028,40334.9493,657800.4094,44203.9321,617465.4601,30243.2203,573261.528,24
12267,LIMA.01.237496,10,2020-10-26,11830.5086,902848.4260999999,49665.5085,891017.9175,50051.3559,841352.409,44345.2541,791301.0531,35201.7962,746955.799,53953.5934,711754.0028,40334.9493,657800.4094,44203.9321,617465.4601,26
12268,LIMA.01.237496,10,2020-10-27,121101.5257,1023949.9517999999,11830.5086,902848.4260999999,49665.5085,891017.9175,50051.3559,841352.409,44345.2541,791301.0531,35201.7962,746955.799,53953.5934,711754.0028,40334.9493,657800.4094,27
12269,LIMA.01.237496,10,2020-10-28,115294.2373,1139244.1890999998,121101.5257,1023949.9517999999,11830.5086,902848.4260999999,49665.5085,891017.9175,50051.3559,841352.409,44345.2541,791301.0531,35201.7962,746955.799,53953.5934,711754.0028,28
12270,LIMA.01.237496,10,2020-10-29,260051.3563,1399295.5454,115294.2373,1139244.1890999998,121101.5257,1023949.9517999999,11830.5086,902848.4260999999,49665.5085,891017.9175,50051.3559,841352.409,44345.2541,791301.0531,35201.7962,746955.799,29
12271,LIMA.01.237496,10,2020-10-30,177319.4748,1576615.0202,260051.3563,1399295.5454,115294.2373,1139244.1890999998,121101.5257,1023949.9517999999,11830.5086,902848.4260999999,49665.5085,891017.9175,50051.3559,841352.409,44345.2541,791301.0531,30
12272,LIMA.01.237496,10,2020-10-31,122812.7973,1699427.8175,177319.4748,1576615.0202,260051.3563,1399295.5454,115294.2373,1139244.1890999998,121101.5257,1023949.9517999999,11830.5086,902848.4260999999,49665.5085,891017.9175,50051.3559,841352.409,31
